feedback_id,user_id,feedback_date,channel,rating,text,platform
377,U01043,2025-10-30,nps_survey,1,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,ios
564,U01550,2025-10-30,nps_survey,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android
823,U02224,2025-10-30,in_app_feedback,1,Невозможно пользоваться — каждая вторая тренировка заканчивается вылетом.,android
978,U02609,2025-10-30,in_app_feedback,5,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
824,U02224,2025-10-31,google_play_review,1,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,android
926,U02480,2025-10-31,app_store_review,4,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,ios
580,U01579,2025-11-01,google_play_review,2,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
1079,U02896,2025-11-01,nps_survey,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
900,U02425,2025-11-02,in_app_feedback,1,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",ios
38,U00112,2025-11-03,in_app_feedback,2,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",ios
846,U02305,2025-11-03,app_store_review,2,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",ios
88,U00226,2025-11-04,app_store_review,4,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,ios
108,U00271,2025-11-04,nps_survey,1,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,ios
899,U02425,2025-11-04,nps_survey,1,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",ios
924,U02480,2025-11-04,app_store_review,4,За такие деньги ожидаешь больше. YouTube бесплатный и там контент не хуже.,ios
965,U02578,2025-11-04,support_ticket,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",web
1073,U02875,2025-11-04,google_play_review,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,web
232,U00624,2025-11-05,google_play_review,2,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
494,U01352,2025-11-05,support_ticket,3,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios
627,U01706,2025-11-05,in_app_feedback,3,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android
394,U01080,2025-11-07,nps_survey,5,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,android
1085,U02919,2025-11-07,google_play_review,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
43,U00129,2025-11-08,nps_survey,2,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",ios
109,U00271,2025-11-08,nps_survey,1,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios
110,U00271,2025-11-08,support_ticket,3,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
764,U02088,2025-11-08,support_ticket,5,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios
835,U02271,2025-11-08,app_store_review,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",ios
973,U02591,2025-11-08,app_store_review,4,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
44,U00129,2025-11-09,app_store_review,1,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
190,U00509,2025-11-09,support_ticket,2,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,android
917,U02472,2025-11-09,app_store_review,5,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",ios
1074,U02875,2025-11-09,google_play_review,4,Где тренировки с гирями? Только гантели и собственный вес — маловато.,web
128,U00332,2025-11-10,google_play_review,4,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android
268,U00697,2025-11-10,in_app_feedback,3,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android
972,U02591,2025-11-10,app_store_review,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
654,U01765,2025-11-11,app_store_review,3,Где тренировки с гирями? Только гантели и собственный вес — маловато.,ios
45,U00129,2025-11-12,nps_survey,2,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios
142,U00370,2025-11-12,support_ticket,1,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",android
354,U00989,2025-11-12,in_app_feedback,5,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,ios
623,U01703,2025-11-12,app_store_review,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,ios
655,U01765,2025-11-12,app_store_review,3,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
681,U01838,2025-11-12,in_app_feedback,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,ios
216,U00577,2025-11-13,nps_survey,4,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios
319,U00882,2025-11-13,in_app_feedback,1,Нравится функция напоминаний. Помогает не пропускать тренировки.,ios
352,U00987,2025-11-13,google_play_review,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
122,U00321,2025-11-14,support_ticket,4,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android
168,U00425,2025-11-14,in_app_feedback,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",web
276,U00736,2025-11-14,google_play_review,1,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android
625,U01703,2025-11-14,app_store_review,4,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios
373,U01029,2025-11-15,app_store_review,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",ios
416,U01150,2025-11-15,nps_survey,4,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",android
648,U01750,2025-11-15,app_store_review,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
832,U02261,2025-11-15,google_play_review,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,android
506,U01373,2025-11-16,in_app_feedback,2,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,ios
526,U01453,2025-11-16,nps_survey,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
561,U01542,2025-11-16,nps_survey,5,Лучшее фитнес-приложение на русском языке. Спасибо!,android
665,U01805,2025-11-16,in_app_feedback,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web
320,U00887,2025-11-17,in_app_feedback,5,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios
504,U01373,2025-11-17,app_store_review,1,Где тренировки с гирями? Только гантели и собственный вес — маловато.,ios
624,U01703,2025-11-17,nps_survey,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",ios
1088,U02941,2025-11-17,app_store_review,2,Хочется больше силовых программ с прогрессией. Сейчас всё слишком базовое.,ios
141,U00368,2025-11-18,in_app_feedback,5,Подарил жене подписку — она в восторге. Занимается каждый день.,ios
505,U01373,2025-11-18,support_ticket,3,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
634,U01723,2025-11-19,in_app_feedback,2,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web
998,U02677,2025-11-19,nps_survey,2,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,ios
245,U00650,2025-11-20,nps_survey,1,За такие деньги ожидаешь больше. YouTube бесплатный и там контент не хуже.,android
912,U02451,2025-11-20,google_play_review,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,android
991,U02668,2025-11-20,in_app_feedback,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web
271,U00719,2025-11-21,google_play_review,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
387,U01072,2025-11-21,app_store_review,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",ios
877,U02375,2025-11-21,support_ticket,4,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",web
1071,U02873,2025-11-22,in_app_feedback,5,Лучшее фитнес-приложение на русском языке. Спасибо!,ios
20,U00043,2025-11-23,google_play_review,1,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",android
413,U01138,2025-11-23,nps_survey,5,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
942,U02538,2025-11-23,app_store_review,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios
975,U02594,2025-11-23,support_ticket,3,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,ios
918,U02472,2025-11-25,app_store_review,5,Нравится функция напоминаний. Помогает не пропускать тренировки.,ios
42,U00128,2025-11-26,nps_survey,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
48,U00131,2025-11-26,app_store_review,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios
544,U01514,2025-11-26,in_app_feedback,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios
579,U01577,2025-11-26,nps_survey,5,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",ios
401,U01106,2025-11-27,google_play_review,2,Календарь тренировок не синхронизируется между устройствами.,android
880,U02384,2025-11-27,google_play_review,4,Где тренировки с гирями? Только гантели и собственный вес — маловато.,web
512,U01422,2025-11-28,in_app_feedback,3,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android
144,U00372,2025-11-29,support_ticket,5,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android
361,U01000,2025-11-30,support_ticket,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
47,U00131,2025-12-01,app_store_review,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios
503,U01372,2025-12-02,google_play_review,3,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android
102,U00258,2025-12-03,in_app_feedback,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,android
437,U01200,2025-12-03,google_play_review,1,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",android
876,U02375,2025-12-03,nps_survey,4,Нравится функция напоминаний. Помогает не пропускать тренировки.,web
46,U00131,2025-12-04,nps_survey,2,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,ios
229,U00618,2025-12-04,google_play_review,3,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
399,U01101,2025-12-04,app_store_review,3,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
6,U00012,2025-12-05,support_ticket,1,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",android
57,U00154,2025-12-05,support_ticket,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",android
419,U01165,2025-12-05,support_ticket,3,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android
495,U01354,2025-12-05,support_ticket,3,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
543,U01512,2025-12-05,support_ticket,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android
827,U02234,2025-12-05,google_play_review,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
345,U00953,2025-12-06,app_store_review,3,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios
1040,U02789,2025-12-06,google_play_review,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",web
101,U00258,2025-12-08,google_play_review,4,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,android
313,U00860,2025-12-08,nps_survey,1,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android
530,U01464,2025-12-08,support_ticket,4,Лучшее фитнес-приложение на русском языке. Спасибо!,ios
872,U02362,2025-12-08,nps_survey,4,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,android
879,U02383,2025-12-08,support_ticket,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",web
1086,U02935,2025-12-08,nps_survey,2,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,ios
993,U02671,2025-12-09,in_app_feedback,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
294,U00795,2025-12-10,google_play_review,2,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android
706,U01923,2025-12-10,app_store_review,2,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,ios
717,U01973,2025-12-10,in_app_feedback,5,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
146,U00373,2025-12-11,google_play_review,1,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",android
676,U01829,2025-12-11,app_store_review,5,Подарил жене подписку — она в восторге. Занимается каждый день.,ios
928,U02484,2025-12-11,app_store_review,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,ios
39,U00113,2025-12-12,google_play_review,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
469,U01280,2025-12-12,google_play_review,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android
668,U01807,2025-12-12,in_app_feedback,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android
652,U01760,2025-12-13,support_ticket,2,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android
1037,U02769,2025-12-13,nps_survey,4,Нравится функция напоминаний. Помогает не пропускать тренировки.,android
63,U00159,2025-12-14,support_ticket,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,android
215,U00577,2025-12-14,app_store_review,5,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
353,U00989,2025-12-14,support_ticket,4,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios
470,U01280,2025-12-14,in_app_feedback,1,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android
690,U01868,2025-12-14,google_play_review,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,android
871,U02362,2025-12-14,google_play_review,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",android
979,U02610,2025-12-14,in_app_feedback,3,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,android
327,U00907,2025-12-15,in_app_feedback,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",web
689,U01868,2025-12-15,google_play_review,1,"799₽/мес — это перебор. Готов платить 399₽, не больше.",android
767,U02098,2025-12-15,in_app_feedback,5,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios
653,U01760,2025-12-16,support_ticket,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
50,U00136,2025-12-17,app_store_review,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",ios
381,U01060,2025-12-17,google_play_review,5,Нравится функция напоминаний. Помогает не пропускать тренировки.,android
98,U00253,2025-12-18,nps_survey,5,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,ios
939,U02532,2025-12-18,google_play_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android
1011,U02697,2025-12-19,google_play_review,1,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",web
628,U01706,2025-12-20,in_app_feedback,5,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",android
1002,U02686,2025-12-20,in_app_feedback,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios
1042,U02793,2025-12-20,support_ticket,3,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web
91,U00239,2025-12-21,nps_survey,2,Календарь тренировок не синхронизируется между устройствами.,ios
312,U00859,2025-12-21,in_app_feedback,1,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios
1053,U02819,2025-12-21,support_ticket,5,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,android
375,U01036,2025-12-23,google_play_review,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",android
784,U02133,2025-12-24,nps_survey,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
107,U00266,2025-12-25,nps_survey,2,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",ios
477,U01303,2025-12-25,in_app_feedback,5,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",ios
497,U01357,2025-12-25,nps_survey,1,Календарь тренировок не синхронизируется между устройствами.,ios
763,U02080,2025-12-25,support_ticket,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,ios
848,U02316,2025-12-25,in_app_feedback,4,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios
883,U02391,2025-12-25,in_app_feedback,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android
916,U02459,2025-12-25,google_play_review,1,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
439,U01210,2025-12-26,app_store_review,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios
1012,U02697,2025-12-26,google_play_review,1,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,web
450,U01240,2025-12-27,in_app_feedback,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
613,U01679,2025-12-27,support_ticket,5,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,ios
983,U02630,2025-12-27,nps_survey,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,web
984,U02630,2025-12-27,google_play_review,1,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web
103,U00259,2025-12-28,support_ticket,5,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",android
885,U02396,2025-12-28,in_app_feedback,4,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",ios
34,U00100,2025-12-29,in_app_feedback,2,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,ios
222,U00596,2025-12-29,nps_survey,3,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
851,U02329,2025-12-29,nps_survey,5,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
496,U01357,2025-12-30,nps_survey,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,ios
959,U02563,2025-12-30,app_store_review,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios
5,U00010,2025-12-31,nps_survey,4,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,web
14,U00028,2025-12-31,support_ticket,5,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,web
24,U00056,2025-12-31,google_play_review,1,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,web
35,U00101,2025-12-31,google_play_review,5,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,android
49,U00132,2025-12-31,nps_survey,3,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
83,U00219,2025-12-31,nps_survey,5,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
93,U00245,2025-12-31,nps_survey,2,"Не могу даже зайти — белый экран и вылет. Телефон новый, проблема точно не в нём.",android
94,U00245,2025-12-31,google_play_review,1,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",android
95,U00245,2025-12-31,nps_survey,1,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",android
97,U00253,2025-12-31,in_app_feedback,3,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
139,U00363,2025-12-31,nps_survey,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
143,U00372,2025-12-31,support_ticket,3,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android
145,U00372,2025-12-31,nps_survey,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android
152,U00400,2025-12-31,nps_survey,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios
158,U00405,2025-12-31,google_play_review,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,android
165,U00415,2025-12-31,google_play_review,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",android
166,U00415,2025-12-31,google_play_review,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
167,U00424,2025-12-31,in_app_feedback,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",ios
175,U00460,2025-12-31,app_store_review,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",ios
182,U00493,2025-12-31,google_play_review,1,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",android
183,U00493,2025-12-31,google_play_review,2,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android
214,U00577,2025-12-31,app_store_review,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios
219,U00593,2025-12-31,in_app_feedback,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",web
220,U00593,2025-12-31,google_play_review,3,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,web
223,U00598,2025-12-31,google_play_review,2,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
226,U00614,2025-12-31,nps_survey,3,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
227,U00614,2025-12-31,app_store_review,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
228,U00618,2025-12-31,google_play_review,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android
238,U00634,2025-12-31,google_play_review,1,"799₽/мес — это перебор. Готов платить 399₽, не больше.",android
258,U00680,2025-12-31,in_app_feedback,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
278,U00743,2025-12-31,google_play_review,4,Нравится функция напоминаний. Помогает не пропускать тренировки.,android
314,U00864,2025-12-31,google_play_review,1,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,web
321,U00897,2025-12-31,app_store_review,4,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,ios
322,U00897,2025-12-31,app_store_review,5,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
334,U00922,2025-12-31,nps_survey,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
335,U00922,2025-12-31,app_store_review,5,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,ios
355,U00989,2025-12-31,app_store_review,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
356,U00992,2025-12-31,support_ticket,5,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,web
357,U00992,2025-12-31,google_play_review,4,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",web
358,U00992,2025-12-31,nps_survey,3,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,web
360,U00998,2025-12-31,nps_survey,5,Где тренировки с гирями? Только гантели и собственный вес — маловато.,ios
367,U01013,2025-12-31,nps_survey,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",android
368,U01013,2025-12-31,in_app_feedback,4,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",android
385,U01067,2025-12-31,nps_survey,3,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",ios
386,U01069,2025-12-31,google_play_review,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",web
418,U01160,2025-12-31,in_app_feedback,4,Подарил жене подписку — она в восторге. Занимается каждый день.,ios
428,U01180,2025-12-31,nps_survey,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",android
438,U01210,2025-12-31,app_store_review,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
446,U01224,2025-12-31,support_ticket,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios
451,U01240,2025-12-31,google_play_review,3,Подарил жене подписку — она в восторге. Занимается каждый день.,android
454,U01256,2025-12-31,in_app_feedback,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
455,U01256,2025-12-31,in_app_feedback,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
471,U01282,2025-12-31,google_play_review,4,Подарил жене подписку — она в восторге. Занимается каждый день.,android
472,U01282,2025-12-31,google_play_review,5,Где тренировки с гирями? Только гантели и собственный вес — маловато.,android
475,U01296,2025-12-31,google_play_review,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android
476,U01296,2025-12-31,support_ticket,5,Календарь тренировок не синхронизируется между устройствами.,android
481,U01319,2025-12-31,google_play_review,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",web
536,U01482,2025-12-31,google_play_review,3,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
555,U01534,2025-12-31,in_app_feedback,5,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",ios
556,U01534,2025-12-31,nps_survey,5,Подарил жене подписку — она в восторге. Занимается каждый день.,ios
559,U01542,2025-12-31,support_ticket,5,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,android
560,U01542,2025-12-31,support_ticket,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
571,U01570,2025-12-31,nps_survey,5,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",web
578,U01577,2025-12-31,in_app_feedback,3,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
606,U01665,2025-12-31,in_app_feedback,2,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,ios
607,U01665,2025-12-31,app_store_review,1,"Не могу даже зайти — белый экран и вылет. Телефон новый, проблема точно не в нём.",ios
608,U01665,2025-12-31,support_ticket,2,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",ios
609,U01666,2025-12-31,app_store_review,4,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios
612,U01679,2025-12-31,app_store_review,4,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,ios
614,U01690,2025-12-31,support_ticket,3,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
615,U01693,2025-12-31,google_play_review,4,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,web
622,U01701,2025-12-31,nps_survey,5,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,android
626,U01706,2025-12-31,support_ticket,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
629,U01719,2025-12-31,google_play_review,2,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",android
632,U01722,2025-12-31,app_store_review,5,Лучшее фитнес-приложение на русском языке. Спасибо!,ios
640,U01737,2025-12-31,nps_survey,4,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
